,Nro Licitación Pública,Id Convenio Marco,Convenio Marco,CodigoOC,NombreOC,Fecha Envío OC,EstadoOC,Proviene de Gran Compra,idGranCompra,Especificación del Comprador,IDProductoCM,Producto,Nombre Producto ONU,Tipo de Producto,Marca,Modelo,Precio Unitario,Cantidad,TotaLínea(Neto),Moneda,Monto Total OC Neto,Descuento Global OC,Cargos Adicionales OC,Subtotal OC,Impuestos,Monto Total OC,Rut Unidad de Compra,Unidad de Compra,Razón Social Comprador,Dirección Unidad Compra,Comuna Unidad Compra,Región Unidad de Compra,Institución,Sector,Rut Proveedor,Nombre Proveedor Sucursal,Nombre Empresa,Comuna del Proveedor,Región del Proveedor,Observaciones,Forma de Pago,Orgcode_Comprador,Entcode_Comprador,Orgcode_Proveedor,Entcode_Proveedor
62175,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,852-483-CM24,RRFF - ADQUISICIÓN DE VEHÍCULO INSTITUCIONAL JUNJI ARAUCANÍA. 54.989 ,2024-07-26,Aceptada,No,,(2042482) CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN IX,2042482,CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN IX,Automóviles,CAMIONETA,MAXUS,T60 DX E6 4X4 MT 2024,19400000,1,19400000,CLP,19400000,0,0,19400000,3686000,23086000,70.072.600-2,Junji - IX Región,JUNTA NACIONAL DE JARDINES         INFANTILES,ENVIAR A DIRECCIONES DE PLANILLA ADJUNTA,Temuco,Araucanía,Junta Nacional de Jardines Infantiles - JUNJI,"Gob. Central, Universidades",79.649.970-2,SERVIMAQ SPA,AUTOMOTRIZ SERVIMAQ SPA,,,"Se solicitan lo siguiente:
- Camioneta de color blanco.
- En el precio de incluyen la documentación completa del vehículo. Inscripción - Sello Verde - Permiso de Circulación -SOAP.
- Incluye en el precio la mantención de los 10.000 km en concesionaria.",30 dias contra la recepcion conforme de la factura,1848,6928,100329,97856
63027,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2664-914-CM24,SUB HYUNDAI TUCSON NX4 2MT PLUS 2024,2024-07-27,Aceptada,No,,(2047298) SUV HYUNDAI TUCSON NX4 2.0 MT PLUS  2024 REGIÓN VIII,2047298,SUV HYUNDAI TUCSON NX4 2.0 MT PLUS  2024 REGIÓN VIII,Automóviles,SUV,HYUNDAI ,TUCSON NX4 2.0 MT PLUS  2024,18160336,1,18160336,CLP,18160336,0,0,18160336,"3450463,84","21610799,84",69.150.102-7,Dirección de Salud Municipal,Dirección de Salud Municipal,Ignacio Serrano   1061,Tomé,Bío-Bío,I MUNICIPALIDAD DE TOME,Municipalidades,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,Orden de Compra codigo: 2664-914-CM24 dirigida a BRUNO FRITSCH S.A.,30 dias contra la recepcion conforme de la factura,3653,98443,24507,24823
63701,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3138-103-CM24,ADQUISICIÓN DE VEHÍCULO ADMINISTRATIVO,2024-07-30,Aceptada,No,,(2056510) SUV TOYOTA COROLLA CROSS HEV SEG 1.8 HEV AT 2024 REGIÓN RM,2056510,SUV TOYOTA COROLLA CROSS HEV SEG 1.8 HEV AT 2024 REGIÓN RM,Automóviles,SUV,TOYOTA,COROLLA CROSS HEV SEG 1.8 HEV AT 2024,22509882,1,22509882,CLP,22509882,0,0,22509882,0,22509882,61.953.100-0,DIRECCION DE INGENIERIA DE SISTEMAS NAVALES,DIRECCION DE INGENIERIA DE SISTEMAS NAVALES,"PRAT 620, QUINTO PISO",Valparaíso,Valparaíso,DIRECCION GENERAL DE LOS SERVICIOS DE LA ARMADA,FFAA,80.522.900-4,Kovacs SpA,KOVACS SPA,,,"FACTURACIÓN:
Dirección General de los Servicios de la Armada.
RUT. 61.102.003-1
DIRECCIÓN: PRAT N°620
GIRO: ARMADA
FACTURA PESOS EXENTA DE I.V.A.
PLAZO ENTREGA: 30 DÍAS HÁBILES MÁXIMO. ",30 dias contra la recepcion conforme de la factura,4059,111875,23711,24161
65703,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2483-915-CM24,Orden de Compra generada por la Gran Compra: 71734,2024-07-29,Aceptada,Si,71734.0,(2041803) CAMIONETA RAM 700 BIGHORN CD 1.3L MT 2024 REGIÓN RM 2041803,2041803,CAMIONETA RAM 700 BIGHORN CD 1.3L MT 2024 REGIÓN RM,Automóviles,CAMIONETA,RAM,700 BIGHORN CD 1.3L MT 2024,13790801,10,137908010,CLP,137908010,0,0,137908010,"26202521,9","164110531,9",69.071.300-4,DEPARTAMENTO COMPRAS PÚBLICAS,I MUNICIPALIDAD DE QUILICURA,"José Francisco Vergara #450, Municipalidad ",Quilicura,Metropolitana,Ilustre Municipalidad de Quilicura,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,Concepción,Región del Biobío ,"""ADQUISICIÓN DE 10 CAMIONETAS PARA LA DIRECCIÓN DE SEGURIDAD PÚBLICA Y COMUNITARIA"", ID: 71734.
DECRETO ALCALDICIO E. N°3672, APRUEBA CONTRATO
OBLIGACIÓN PRESUPUESTARIA N°2390
ENVIAR FACTURA: facturacionmunicipal@quilicura.cl
COD INT 16",30 dias contra la recepcion conforme de la factura,3475,88313,32639,32414
66434,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3159-166-CM24,Orden de Compra: 3159-166-CM24,2024-07-30,Recepcion Conforme,No,,(2043090) CAMIONETA TOYOTA HILUX SR DC 2.4 4X2 MT 2024 REGIÓN I,2043090,CAMIONETA TOYOTA HILUX SR DC 2.4 4X2 MT 2024 REGIÓN I,Automóviles,CAMIONETA,TOYOTA,HILUX SR DC 2.4 4X2 MT 2024,24766134,1,24766134,CLP,24766134,0,0,24766134,"4705565,46","29471699,46",61.102.038-4,DEPTO. DE BIENESTAR SOCIAL (I),DEPTO. BIENESTAR SOCIAL DE LA ARMADA (I),Las Gaviotas 2155. ,Iquique,Tarapacá,DIRECCION GENERAL DE LOS SERVICIOS DE LA ARMADA,FFAA,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,Orden de Compra codigo: 3159-166-CM24 dirigida a BRUNO FRITSCH S.A.,30 dias contra la recepcion conforme de la factura,4080,111875,24507,24823
68056,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1305560-51-CM24,vehiculo ,2024-07-31,Aceptada,No,,(2047302) SUV HYUNDAI TUCSON NX4 2.0 MT PLUS  2024 REGIÓN XIV,2047302,SUV HYUNDAI TUCSON NX4 2.0 MT PLUS  2024 REGIÓN XIV,Automóviles,SUV,HYUNDAI ,TUCSON NX4 2.0 MT PLUS  2024,18160336,1,18160336,CLP,18160336,0,0,18160336,"3450463,84","21610799,84",61.981.110-0,COMPRAS Y LICITACIONES,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE VALDIVIA,"O´Higgins 116, Valdivia",Valdivia,Los Ríos,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE VALDIVIA,Otros,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,Orden de Compra codigo: 1305560-51-CM24 dirigida a BRUNO FRITSCH S.A.,30 dias contra la recepcion conforme de la factura,1305560,1890653,24507,24823
69742,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4732-280-CM24,Adquisición de vehículo municipal SUV JAC JS3 XE LUXURY 1.6 para departamento de Operaciones ,2024-07-31,Recepcion Conforme,No,,(2053605) SUV JAC JS3 XE LUXURY 1.6 CVT AT 2024 REGIÓN VI,2053605,SUV JAC JS3 XE LUXURY 1.6 CVT AT 2024 REGIÓN VI,Automóviles,SUV,JAC,JS3 XE LUXURY 1.6 CVT AT 2024,10924370,1,10924370,CLP,10924370,0,0,10924370,"2075630,3","13000000,3",69.080.400-K,Secpla,I MUNICIPALIDAD DE CODEGUA,"O""higgins 376",Codegua,Lib. Gral. Bdo. O'Higgins,Ilustre Municipalidad de Codegua,Municipalidades,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,Orden de Compra codigo: 4732-280-CM24 dirigida a COMERCIAL ANFRUNS Y COMPANIA SPA,30 dias contra la recepcion conforme de la factura,5647,165106,976986,184380
70667,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2656-841-CM24,Orden de Compra: 2656-841-CM24,2024-07-31,Aceptada,No,,(2041501) CAMIONETA TOYOTA HILUX SR 2.7 4X2 MT 2024 REGIÓN VIII,2041501,CAMIONETA TOYOTA HILUX SR 2.7 4X2 MT 2024 REGIÓN VIII,Automóviles,CAMIONETA,TOYOTA,HILUX SR 2.7 4X2 MT 2024,22798992,1,22798992,CLP,22798992,0,0,22798992,"4331808,48","27130800,48",69.150.100-0,Dirección de Administración y Finanzas,I MUNICIPALIDAD DE TOME,CALLE SAN GERMAN  Nº 1244  CONTACTO  MARCELO CONCHA 41-2652384,Tomé,Bío-Bío,I MUNICIPALIDAD DE TOME,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,"Orden de Compra codigo: 2656-841-CM24 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA
PROGRAMA DE SEGURIDAD PUBLICA",30 dias contra la recepcion conforme de la factura,3645,98443,26569,26778
70742,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4457-398-CM24,CAMIONETA DOBLE CABINA 4X4 Orden de Compra: 4457-398-CM24,2024-07-31,Aceptada,No,,(2043077) CAMIONETA TOYOTA HILUX DX DC 2.4 4X4 MT 2024 REGIÓN IX,2043077,CAMIONETA TOYOTA HILUX DX DC 2.4 4X4 MT 2024 REGIÓN IX,Automóviles,CAMIONETA,TOYOTA,HILUX DX DC 2.4 4X4 MT 2024,28517395,1,28517395,CLP,28517395,0,0,28517395,"5418305,05","33935700,05",69.150.601-0,Direccion de Salud,I MUNICIPALIDAD DE HUALQUI DEPARTAMENTO DE SALUD,PATRICIO LYNCH 675,,Bío-Bío,I MUNICIPALIDAD DE HUALQUI,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"Permiso de circulación hasta marzo 2025.
? Inscripción Registro Civil.
? Seguro obligatorio.
? Certificado de homologación.
? No incluye Impuesto Verde 
? Retiro en local MYE, Concepción.
? Logo Estatal y Municipal, según especificaciones técnicas.
? Incl",30 dias contra la recepcion conforme de la factura,5373,140867,62896,61164
107,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4660-14-CM24,Orden de Compra generada por la Gran Compra: 71714,2024-08-28,Aceptada,Si,71714.0,(2041531) CAMIONETA JMC VIGUS NEW WORK 4X4 MT 2024 REGIÓN RM 2041531,2041531,CAMIONETA JMC VIGUS NEW WORK 4X4 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,JMC,VIGUS NEW WORK 4X4 MT 2024,14710800,5.0,73554000,CLP,73554000,0,0,73554000,13975260,87529260,60.901.000-2,CM - ADMINISTRACIÓN INTERNA,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,"Av. Libertador Bernardo O""Higgins N°1371, piso 2, oficina 208",Alhué,Metropolitana,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,"Gob. Central, Universidades",79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,Concepción,Región del Biobío ,"GC ID N°71714 SOBRE ""ADQUISICIÓN DE CINCO CAMIONETAS JMC VIGUS WORK 4X4 MT, AÑO 2024""
ORD N°001
REX N°5165 APRUEBA GRAN COMPRA
REX N°6807 APRUEBA ACUERDO COMPLEMENTARIO
CONTACTO RUT ORTEGA, FONO 224067114
LOS PLAZO DE ENTREGA DE ACUERDO A LA CLAUSULA",30 dias contra la recepcion conforme de la factura,5575,6958,32639,32414
147,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,5240-190-CM24,ADQUISICIÓN DE 9 CAMIONETAS 4X4 COLOR FÁBRICA CON CARGO FORA PARA CARABINEROS DE CHILE,2024-08-05,Recepcion Conforme,Si,71660.0,(2041395) CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN RM 2041395,2041395,CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,TOYOTA,HILUX DX 2.4 4X4 MT 2024,24548831,9.0,220939479,CLP,220939479,0,0,220939479,0,220939479,61.938.500-4,Direccion de Compras Publicas de Carabineros,DIRECCION DE LOGISTICA DE CARABINEROS,"Av. Lib. Bernardo OHiggins N° 1449,torre 7,PISO 11",Santiago,Metropolitana,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,80.522.900-4,Kovacs SpA,KOVACS SPA,San Bernardo,Región Metropolitana de Santiago,"ACUERDO COMPLEMENTARIO N°8/2024
PRECIO: VER CLÁUSULA CUARTO DEL ACUERDO COMPLEMENTARIO
FORMA DE PAGO Y FACTURACIÓN: VER CLÁUSULA QUINTO DEL ACUERDO COMPLEMENTARIO
PLAZO Y LUGAR DE ENTREGA: VER CLÁUSULA SÉPTIMO DEL ACUERDO COMPLEMENTARIO",30 dias contra la recepcion conforme de la factura,6153,113812,23711,24161
327,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2455-143-CM24,Orden de Compra: 2455-143-CM24,2024-08-08,Aceptada,No,,(2044574) SEDÁN MG 5 1.5L CVT DLX 2024 REGIÓN RM,2044574,SEDÁN MG 5 1.5L CVT DLX 2024 REGIÓN RM,Automóviles,SEDÁN,MG,5 1.5L CVT DLX 2024,10807562,2.0,21615124,CLP,35865924,0,0,35865924,"6814525,56","42680449,56",69.071.000-5,SECRETARIA COMUNAL DE PLANIFICACIÓN,ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL,"Av. Carrascal 4447, Quinta Normal",Quinta Normal,Metropolitana,ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 2455-143-CM24 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 dias contra la recepcion conforme de la factura,3447,88075,32639,32414
328,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2455-143-CM24,Orden de Compra: 2455-143-CM24,2024-08-08,Aceptada,No,,(2041514) CAMIONETA JMC VIGUS NEW WORK 4X2 MT 2024 REGIÓN RM,2041514,CAMIONETA JMC VIGUS NEW WORK 4X2 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,JMC,VIGUS NEW WORK 4X2 MT 2024,14250800,1.0,14250800,CLP,35865924,0,0,35865924,"6814525,56","42680449,56",69.071.000-5,SECRETARIA COMUNAL DE PLANIFICACIÓN,ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL,"Av. Carrascal 4447, Quinta Normal",Quinta Normal,Metropolitana,ILUSTRE MUNICIPALIDAD DE QUINTA NORMAL,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 2455-143-CM24 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 dias contra la recepcion conforme de la factura,3447,88075,32639,32414
329,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1048-468-CM24,Adquisicion 04 camionetas Direcciones Municipales,2024-08-27,Aceptada,Si,71881.0,(2042484) CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN V 2042484,2042484,CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN V,Automóviles,CAMIONETA,MAXUS,T60 DX E6 4X4 MT 2024,19611000,4.0,78444000,CLP,78444000,0,0,78444000,14904360,93348360,69.073.700-0,Ilustre Municipalidad de El Tabo,I MUNICIPALIDAD DE EL TABO,"Av. Las Cruces Norte 401, El Tabo",El Tabo,Valparaíso,Ilustre Municipalidad de El Tabo,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,Concepción,Región del Biobío ,"Compra proveniente de Gran Compra ID 71881, covenio marco segun Decreto Alcaldicio N° 3839 que aprueba el contrato de adjudicacion . La Orden de Compra debe quedar en estado de Aceptada para la recepción de los productos y su factura. (coordinar con ant",30 dias contra la recepcion conforme de la factura,2044,7066,32639,32414
875,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2392-284-CM24,Orden de Compra: 2392-284-CM24 CAMIONETAS SEGURIDAD PUBLICA ,2024-08-07,Aceptada,No,,(2048637) CAMIONETA GREAT WALL WINGLE 7 4X2 ELITE 2024 REGIÓN RM,2048637,CAMIONETA GREAT WALL WINGLE 7 4X2 ELITE 2024 REGIÓN RM,Automóviles,CAMIONETA,GREAT WALL,WINGLE 7 4X2 ELITE 2024,12410800,4.0,49643200,CLP,49643200,0,0,49643200,9432208,59075408,69.254.900-7,SECRETARIA DE PLANIFICACIÓN,I MUNICIPALIDAD PEDRO AGUIRRE CERDA,Av. Pdte. Salvador Allende 2029 (ex-Salesianos),Pedro Aguirre Cerda,Metropolitana,MUNICIPALIDAD DE PEDRO AGUIRRE CERDA,Municipalidades,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,Orden de Compra codigo: 2392-284-CM24 dirigida a COMERCIAL ANFRUNS Y COMPANIA SPA,30 dias contra la recepcion conforme de la factura,3384,87104,976986,184380
932,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,622-357-CM24,compra de vehiculo Gran Compra 72569,2024-08-16,Aceptada,Si,72569.0,(2041191) CAMIONETA NISSAN NAVARA DC SE 2.3D 4X4 MT 2024 REGIÓN RM 2041191,2041191,CAMIONETA NISSAN NAVARA DC SE 2.3D 4X4 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,NISSAN,NAVARA DC SE 2.3D 4X4 MT 2024,26386554,1.0,26386554,CLP,26386554,0,0,26386554,"5013445,26","31399999,26",60.805.000-0,Tesorería General de la República,TESORERIA GENERAL DE LA REPUBLICA,Teatinos 20 Oficina 73 ,Santiago,Metropolitana,Tesorería General de la República,"Gob. Central, Universidades",80.522.900-4,Kovacs SpA,KOVACS SPA,San Bernardo,Región Metropolitana de Santiago,se adjudico solo el item N°1 CAMIONETA DOBLE CABINA 4X4 DIESEL,30 dias contra la recepcion conforme de la factura,1618,6956,23711,24161
933,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1271357-347-CM24,M 699 CAMION CARGO JAC URBAN 1042 DC,2024-08-14,Aceptada,No,,(2057564) CARGO JAC URBAN 1042 DC MT PLATAFORMA 2024 REGIÓN RM,2057564,CARGO JAC URBAN 1042 DC MT PLATAFORMA 2024 REGIÓN RM,Camiones de transporte,CARGO,JAC,URBAN 1042 DC MT PLATAFORMA 2024,20871000,1.0,20871000,CLP,20871000,0,0,20871000,3965490,24836490,70.954.200-1,Departamento de Abastecimiento Educación,Corporación Municipal de Desarrollo Social Lampa,Sargento aldea 898,Lampa,Metropolitana,CORP MUNICIPAL DE DESARROLLO SOCIAL DE LAMPA,Otros,96.545.450-0,DERCOMAQ SPA,DERCOMAQ SPA,,,"M 699 CAMION CARGO JAC URBAN 1042 DC
PREVIA COORDINACIÓN CON BRAYAN VALENZUELA brayan.valenzuela@corporacionlampa.cl DIRECCIÓN DEL DESPACHO ISMAEL CARMONA 978 (SAPU LAMPA). HORARIOS DE DESPACHOS: LUNES A JUEVES 09:00-13:30 Y 15:00 A 17:00 VIE 09:00-13:30",30 dias contra la recepcion conforme de la factura,1271357,1803800,39851,39257
2196,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4594-536-CM24,Orden de Compra: 4594-536-CM24,2024-08-08,Aceptada,No,,(2043071) CAMIONETA TOYOTA HILUX DX DC 2.4 4X2 MT 2024 REGIÓN XVI,2043071,CAMIONETA TOYOTA HILUX DX DC 2.4 4X2 MT 2024 REGIÓN XVI,Automóviles,CAMIONETA,TOYOTA,HILUX DX DC 2.4 4X2 MT 2024,23958655,2.0,47917310,CLP,47917310,0,0,47917310,"9104288,9","57021598,9",69.141.102-8,Departamento de Salud,Salud,Av. Prat 1688,Coihueco,Ñuble,I MUNICIPALIDAD DE COIHUECO,Municipalidades,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,Orden de Compra codigo: 4594-536-CM24 dirigida a BRUNO FRITSCH S.A.,30 dias contra la recepcion conforme de la factura,5510,7146,24507,24823
4543,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3326-314-CM24,"ADQUISICIÓN DE 01 VEHÍCULO SEDAN, PARA EL DEPARTAMENTO DE CONTABILIDAD INSTITUCIONAL, A TRAVES DEL FONDO ROTATIVO DE ABASTECIMIENTO (F.O.R.A.)",2024-08-02,Recepcion Conforme,No,,(2044914) SEDÁN HYUNDAI ACCENT BN7I 1.5 PLUS 2024 REGIÓN RM,2044914,SEDÁN HYUNDAI ACCENT BN7I 1.5 PLUS 2024 REGIÓN RM,Automóviles,SEDÁN,HYUNDAI ,ACCENT BN7I 1.5 PLUS 2024,13121597,1.0,13121597,CLP,13121597,0,0,13121597,0,13121597,61.938.500-4,Depto.Transportes L.3,DIRECCION DE LOGISTICA DE CARABINEROS,Vivaceta Nro. 2700,Santiago,Metropolitana,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,Orden de Compra codigo: 3326-314-CM24 dirigida a AUTOMOTORES GILDEMEISTER SPA,30 dias contra la recepcion conforme de la factura,4247,113812,32636,32413
6615,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3326-315-CM24,"ADQUISICIÓN DE 01 VEHÍCULO SEDÁN PARA EL DEPARTAMENTO PROTECCIÓN DE LA FAMILIA Y GRUPOS VULNERABLES, A TRAVES DEL FONDO ROTATIVO DE ABASTECIMIENTO (F.O.R.A.)",2024-08-05,Recepcion Conforme,No,,(2044914) SEDÁN HYUNDAI ACCENT BN7I 1.5 PLUS 2024 REGIÓN RM,2044914,SEDÁN HYUNDAI ACCENT BN7I 1.5 PLUS 2024 REGIÓN RM,Automóviles,SEDÁN,HYUNDAI ,ACCENT BN7I 1.5 PLUS 2024,13121597,1.0,13121597,CLP,13121597,0,0,13121597,0,13121597,61.938.500-4,Depto.Transportes L.3,DIRECCION DE LOGISTICA DE CARABINEROS,Vivaceta Nro. 2700,Santiago,Metropolitana,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,Orden de Compra codigo: 3326-315-CM24 dirigida a AUTOMOTORES GILDEMEISTER SPA,30 dias contra la recepcion conforme de la factura,4247,113812,32636,32413
13050,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3594-570-CM24,CAMIONETA CHEVROLET COLORADO,2024-08-05,Enviada a Proveedor,No,,(2042918) CAMIONETA CHEVROLET COLORADO LT 4X4 MT 2024 REGIÓN XVI,2042918,CAMIONETA CHEVROLET COLORADO LT 4X4 MT 2024 REGIÓN XVI,Automóviles,CAMIONETA,CHEVROLET,COLORADO LT 4X4 MT 2024,28965606,1.0,28965606,CLP,28965606,0,0,28965606,"5503465,14","34469071,14",69.140.200-2,I MUNICIPALIDAD DE PORTEZUELO,I MUNICIPALIDAD DE PORTEZUELO,O'Higgins  403,Portezuelo,Ñuble,I MUNICIPALIDAD DE PORTEZUELO,Municipalidades,91.139.000-0,Automotora Comercial Costabal y Echenique S.A,AUTOMOTORA COMERCIAL COSTABAL Y ECHENIQUE S A,,,Orden de Compra codigo: 3594-570-CM24 dirigida a AUTOMOTORA COMERCIAL COSTABAL Y ECHENIQUE S A,30 dias contra la recepcion conforme de la factura,4514,115299,41210,40543
13697,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3326-320-CM24,"ADQUISICIÓN DE 01 CAMIONETA PARA LA SECCIÓN ESCOLTA POLICIAL, A TRAVES DEL FONDO ROTATIVO DE ABASTECIMIENTO (F.O.R.A.)",2024-08-05,Aceptada,No,,(2042517) CAMIONETA MAXUS T60 E6 GL 4X4 MT 2024 REGIÓN RM,2042517,CAMIONETA MAXUS T60 E6 GL 4X4 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,MAXUS,T60 E6 GL 4X4 MT 2024,20331000,1.0,20331000,CLP,20331000,0,0,20331000,0,20331000,61.938.500-4,Depto.Transportes L.3,DIRECCION DE LOGISTICA DE CARABINEROS,Vivaceta Nro. 2700,Santiago,Metropolitana,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,76.005.909-9,Comercial Motores de los Andes SpA,COMERCIAL MOTORES DE LOS ANDES SPA,,,Orden de Compra codigo: 3326-320-CM24 dirigida a COMERCIAL MOTORES DE LOS ANDES SPA,30 dias contra la recepcion conforme de la factura,4247,113812,514925,1034741
18927,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3326-326-CM24,"ADQUISICIÓN DE 01 CAMIONETA PARA LA SECCIÓN EVENTOS MASIVOS Y FÚTBOL, A TRAVÉS DE FONDO ROTATIVO DE ABASTECIMIENTO (F.O.R.A.)",2024-08-14,Aceptada,No,,(2042517) CAMIONETA MAXUS T60 E6 GL 4X4 MT 2024 REGIÓN RM,2042517,CAMIONETA MAXUS T60 E6 GL 4X4 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,MAXUS,T60 E6 GL 4X4 MT 2024,20331000,1,20331000,CLP,20331000,0,0,20331000,0,20331000,61.938.500-4,Depto.Transportes L.3,DIRECCION DE LOGISTICA DE CARABINEROS,Vivaceta Nro. 2700,Santiago,Metropolitana,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,76.005.909-9,Comercial Motores de los Andes SpA,COMERCIAL MOTORES DE LOS ANDES SPA,,,Orden de Compra codigo: 3326-326-CM24 dirigida a COMERCIAL MOTORES DE LOS ANDES SPA,30 dias contra la recepcion conforme de la factura,4247,113812,514925,1034741
20425,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2129-185-CM24,"ADQUISICION DE CAMIONETA, SEGURIDAD PUBLICA",2024-08-07,Aceptada,No,,(2042493) CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN XVI,2042493,CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN XVI,Automóviles,CAMIONETA,MAXUS,T60 DX E6 4X4 MT 2024,17647059,1,17647059,CLP,17647059,0,0,17647059,"3352941,21","21000000,21",69.150.300-3,Ilustre Municipalidad de Ranquil,Ilustre Municipalidad de Ranquil,Nicolas León 521,Ranquil,Ñuble,Ilustre Municipalidad de Ranquil,Municipalidades,79.649.970-2,SERVIMAQ SPA,AUTOMOTRIZ SERVIMAQ SPA,,,"Orden de Compra codigo: 2129-185-CM24 dirigida a AUTOMOTRIZ SERVIMAQ SPA. Adquisición de 1 Camioneta Maxus T60 DX E6 4x4 mt. 2024 (ID 2042493 Convenio Marco), para realizar patrullaje preventivo dentro de la Comuna de Ránquil.",30 dias contra la recepcion conforme de la factura,3124,7418,100329,97856
