,Nro Licitación Pública,Id Convenio Marco,Convenio Marco,CodigoOC,NombreOC,Fecha Envío OC,EstadoOC,Proviene de Gran Compra,idGranCompra,Especificación del Comprador,IDProductoCM,Producto,Nombre Producto ONU,Tipo de Producto,Marca,Modelo,Precio Unitario,Cantidad,TotaLínea(Neto),Moneda,Monto Total OC Neto,Descuento Global OC,Cargos Adicionales OC,Subtotal OC,Impuestos,Monto Total OC,Rut Unidad de Compra,Unidad de Compra,Razón Social Comprador,Dirección Unidad Compra,Comuna Unidad Compra,Región Unidad de Compra,Institución,Sector,Rut Proveedor,Nombre Proveedor Sucursal,Nombre Empresa,Comuna del Proveedor,Región del Proveedor,Observaciones,Forma de Pago,Orgcode_Comprador,Entcode_Comprador,Orgcode_Proveedor,Entcode_Proveedor
17428,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,507428-1464-CM24,Orden de Compra generada por la Gran Compra: 73976,2024-12-10,Recepcion Conforme,Si,73976.0,(2043083) CAMIONETA TOYOTA HILUX DX DC 2.4 4X4 MT 2024 REGIÓN X 2043083,2043083,CAMIONETA TOYOTA HILUX DX DC 2.4 4X4 MT 2024 REGIÓN X,Automóviles,CAMIONETA,TOYOTA,HILUX DX DC 2.4 4X4 MT 2024,26469748.0,15.0,397046220.0,CLP,397046220.0,0.0,0.0,397046220.0,75438781.8,472485001.8,61.979.210-6,Servicio de Salud Chiloé,SERVICIO DE SALUD CHILOE,"Avda. Bernardo O'Higgins 504, Castro",Castro,Los Lagos,SERVICIO DE SALUD CHILOE,Salud,76.296.863-0,AUTOMOTRIZ PORTILLO SUR LTDA,AUTOMOTRIZ PORTILLO SUR LTDA,Concepción,Región del Biobío ,"CAMIONETA DOBLE CABINA 4X4 año 2025, según EE.TT
Debe incluir la siguiente documentación: 
Inscripción R.V.M., Permiso de Circulación, Revisión Técnica y SOAP
RES. EXENTA N°12632 04/05/2024",30 dias contra la recepcion conforme de la factura,507428,16223,816596,1413271
17541,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3085-962-CM24,"CAMIONETA LIQUIÑE: 3085-962-CM24, TI 322026-666",2024-12-05,Recepcion Conforme,No,,(2048996) CAMIONETA CHANGAN HUNTER LUXURY 2.0T 4X2 MT 2024 REGIÓN VI,2048996,CAMIONETA CHANGAN HUNTER LUXURY 2.0T 4X2 MT 2024 REGIÓN VI,Automóviles,CAMIONETA,CHANGAN,HUNTER LUXURY 2.0T 4X2 MT 2024,17541849.0,1.0,17541849.0,CLP,17541849.0,0.0,0.0,17541849.0,3332951.31,20874800.31,61.102.023-6,DEPTO. DE BIENESTAR SOCIAL (T),DEPARTAMENTO BIENESTAR SOCIAL IIA ZONA NAVAL,JORGE MONTT 126 BASE NAVAL,Talcahuano,Bío-Bío,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,FFAA,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,"Orden de Compra codigo: 3085-962-CM24 dirigida a COMERCIAL ANFRUNS Y COMPANIA SPA
- EMITIR FACTURA Y ENViAR A: dbst.proveedores@armada.cl
",30 dias contra la recepcion conforme de la factura,4015,111875,976986,184380
19928,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2401-1192-CM24,ADQUISICIÓN DE VEHÍCULOS MUNICIPALES,2024-12-09,Aceptada,No,,(2043199) CAMIONETA KIA FRONTIER D/C LX 2.5L AV AB MT 2024 REGIÓN VI,2043199,CAMIONETA KIA FRONTIER D/C LX 2.5L AV AB MT 2024 REGIÓN VI,Automóviles,CAMIONETA,KIA,FRONTIER D/C LX 2.5L AV AB MT 2024,21925209.0,2.0,43850418.0,CLP,122250075.0,0.0,0.0,122250075.0,23227514.25,145477589.25,69.080.100-0,SECCION ADQUISICIONES,I MUNICIPALIDAD DE RANCAGUA,PLAZA DE LOS HEROES No. 445,Rancagua,Lib. Gral. Bdo. O'Higgins,I MUNICIPALIDAD DE RANCAGUA,Municipalidades,79.649.970-2,SERVIMAQ SPA,AUTOMOTRIZ SERVIMAQ SPA,,,"EXP 4528
D.E. 27480
DIRECCIÓN DE GESTIÓN AMBIENTAL 
RESPONSABLE CRISTIAN CASTILLO 
CONTACTO 722443702
FACTURA A cristian.castillo@rancagua.cl
Orden de Compra codigo: 2401-1192-CM24 dirigida a SERVIMAQ SPA",30 dias contra la recepcion conforme de la factura,3393,87167,100329,97856
19929,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2401-1192-CM24,ADQUISICIÓN DE VEHÍCULOS MUNICIPALES,2024-12-09,Aceptada,No,,(2240213) SEDÁN KIA SOLUTO LX 1.4L G LL MT 2025 REGIÓN VI,2240213,SEDÁN KIA SOLUTO LX 1.4L G LL MT 2025 REGIÓN VI,Automóviles,SEDÁN,KIA,SOLUTO LX 1.4L G LL MT 2025,8711073.0,9.0,78399657.0,CLP,122250075.0,0.0,0.0,122250075.0,23227514.25,145477589.25,69.080.100-0,SECCION ADQUISICIONES,I MUNICIPALIDAD DE RANCAGUA,PLAZA DE LOS HEROES No. 445,Rancagua,Lib. Gral. Bdo. O'Higgins,I MUNICIPALIDAD DE RANCAGUA,Municipalidades,79.649.970-2,SERVIMAQ SPA,AUTOMOTRIZ SERVIMAQ SPA,,,"EXP 4528
D.E. 27480
DIRECCIÓN DE GESTIÓN AMBIENTAL 
RESPONSABLE CRISTIAN CASTILLO 
CONTACTO 722443702
FACTURA A cristian.castillo@rancagua.cl
Orden de Compra codigo: 2401-1192-CM24 dirigida a SERVIMAQ SPA",30 dias contra la recepcion conforme de la factura,3393,87167,100329,97856
20618,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4116-61-CM24,Orden de Compra: 4116-61-CM24,2024-12-10,Recepcion Conforme,No,,(2042907) CAMIONETA CHEVROLET COLORADO LT 4X4 MT 2024 REGIÓN IX,2042907,CAMIONETA CHEVROLET COLORADO LT 4X4 MT 2024 REGIÓN IX,Automóviles,CAMIONETA,CHEVROLET,COLORADO LT 4X4 MT 2024,28965606.0,1.0,28965606.0,CLP,28965606.0,0.0,0.0,28965606.0,5503465.14,34469071.14,69.181.000-3,OBRAS,I MUNICIPALIDAD DE CURACAUTIN,ohiggins 796,Curacautín,Araucanía,I MUNICIPALIDAD DE CURACAUTIN,Municipalidades,91.139.000-0,COSECHE FLOTAS,AUTOMOTORA COMERCIAL COSTABAL Y ECHENIQUE S A,,,Orden de Compra codigo: 4116-61-CM24 dirigida a AUTOMOTORA COMERCIAL COSTABAL Y ECHENIQUE S A,30 dias contra la recepcion conforme de la factura,5036,121613,41210,40543
22430,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3894-162-CM24,Orden de Compra: 3894-162-CM24,2024-12-16,Aceptada,No,,(2045543) SUV PEUGEOT 5008 1.5 GT BLUEHDI 130HP EAT8 2024 REGIÓN RM,2045543,SUV PEUGEOT 5008 1.5 GT BLUEHDI 130HP EAT8 2024 REGIÓN RM,Automóviles,SUV,PEUGEOT ,5008 1.5 GT BLUEHDI 130HP EAT8 2024,26841176.0,1.0,26841176.0,CLP,26841176.0,0.0,0.0,26841176.0,5099823.44,31940999.44,69.071.400-0,Secretaria de Planificación,I MUNICIPALIDAD DE LAMPA,Baquedano 964,Lampa,Metropolitana,I MUNICIPALIDAD DE LAMPA,Municipalidades,81.318.700-0,POMPEYO CARRASCO Y CIA. LTDA.,POMPEYO CARRASCO SPA,,,"Orden de Compra codigo: 3894-162-CM24 dirigida a POMPEYO CARRASCO SPA

Para la Adquisición 1 vehículo Municipal, SUV PEUGEOT 5008 1.5 GT BLUEHDI 130HP EAT8 2025. 

La entrega quedará fijada para el mes de Enero. ",30 dias contra la recepcion conforme de la factura,4814,118067,23875,24306
24558,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,48-456-CM24,Adquisicion de vehículo para flota SERVIU RM - SDAF - MCG,2024-12-10,Recepcion Conforme,No,,(2048569) CAMIONETA GREAT WALL POER 4X4 DELUXE 2024 REGIÓN RM,2048569,CAMIONETA GREAT WALL POER 4X4 DELUXE 2024 REGIÓN RM,Automóviles,CAMIONETA,GREAT WALL,POER 4X4 DELUXE 2024,19770800.0,1.0,19770800.0,CLP,19770800.0,0.0,0.0,19770800.0,3756452.0,23527252.0,61.812.000-7,SERVIU Metropolitano,SERVICIO DE VIVIENDA Y URBANIZACION AREA METROPOLITANA,Serrano 45,Santiago,Metropolitana,SERVICIO DE VIVIENDA Y URBANIZACION AREA METROPOLITANA,Obras Públicas,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,Orden de Compra codigo: 48-456-CM24 dirigida a COMERCIAL ANFRUNS Y COMPANIA SPA,30 dias contra la recepcion conforme de la factura,1047,6965,976986,184380
25066,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3326-516-CM24,ADQUISICION DE 01 VEHÍCULO TIPO SUV PARA CARABINEROS DE CHILE,2024-12-12,Recepcion Conforme,No,,(2052481) SUV FIAT FASTBACK DRIVE CVT 1.0L AT 2024 REGIÓN RM,2052481,SUV FIAT FASTBACK DRIVE CVT 1.0L AT 2024 REGIÓN RM,Automóviles,SUV,FIAT,FASTBACK DRIVE CVT 1.0L AT 2024,15118486.0,1.0,15118486.0,CLP,15118486.0,0.0,0.0,15118486.0,2872512.34,17990998.34,61.938.500-4,Depto.Transportes L.3,DIRECCION DE LOGISTICA DE CARABINEROS,Vivaceta Nro. 2700,,Metropolitana,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,96.928.530-4,Comasa Movicenter,COMERCIAL AUTOMOTRIZ SPA,,,Orden de Compra codigo: 3326-516-CM24 dirigida a ASTARA RETAIL CHILE SPA,30 dias contra la recepcion conforme de la factura,4247,113812,532003,28098
25130,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,622-709-CM24,SS3558 Vehículo Fiscal TR de Aysén,2024-12-13,Aceptada,No,,(2054997) SUV MITSUBISHI ASX 1.6L GL 4X2 MT 2024 REGIÓN RM,2054997,SUV MITSUBISHI ASX 1.6L GL 4X2 MT 2024 REGIÓN RM,Automóviles,SUV,MITSUBISHI,ASX 1.6L GL 4X2 MT 2024,14362183.0,1.0,14362183.0,CLP,14362183.0,0.0,0.0,14362183.0,2728814.77,17090997.77,60.805.000-0,Tesorería General de la República,TESORERIA GENERAL DE LA REPUBLICA,Hernan Cortes 2572 (Adjuntar copia OC a Fact.),Santiago Centro,Metropolitana,TESORERIA GENERAL DE LA REPUBLICA,"Gob. Central, Universidades",78.098.600-K,MARCELO FRONZA Y CIA LTDA,MARCELO FRONZA Y CIA LTDA,,,Orden de Compra codigo: 622-709-CM24 dirigida a MARCELO FRONZA Y CIA LTDA,30 dias contra la recepcion conforme de la factura,1618,6956,19569,20211
26237,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,985737-111-CM24,Orden de Compra: 985737-111-CM24,2024-12-12,Aceptada,No,,(2061814) BUS PESADO IVECO DAILY 50-170 18+1 3P SOFT MT 2024 REGIÓN VII,2061814,BUS PESADO IVECO DAILY 50-170 18+1 3P SOFT MT 2024 REGIÓN VII,Autobuses,BUS PESADO,IVECO,DAILY 50-170 18+1 3P SOFT MT 2024,53666307.0,1.0,53666307.0,CLP,53666307.0,0.0,0.0,53666307.0,10196598.33,63862905.33,61.999.250-4,CENTRO DE FORMACION TECNICA DE LA REGION DEL MAULE,CENTRO DE FORMACION TECNICA DE LA REGION DEL MAULE,Avenida Presidente Ibañez Nº 1105,Linares,Maule,CENTRO DE FORMACION TECNICA DE LA REGION DEL MAULE,Otros,79.649.970-2,SERVIMAQ SPA,AUTOMOTRIZ SERVIMAQ SPA,,,Orden de Compra codigo: 985737-111-CM24 dirigida a SERVIMAQ SPA,,985737,1577422,100329,97856
26381,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,646-158-CM24,ADQUISICION DE VEHICULO INSTITUCIONAL,2024-12-13,Recepcion Conforme,No,,(2240432) SUV DFSK SUV 600 PHEV ELITE AT 2025 REGIÓN RM,2240432,SUV DFSK SUV 600 PHEV ELITE AT 2025 REGIÓN RM,Automóviles,SUV,DFSK,SUV 600 PHEV ELITE AT 2025,19110000.0,1.0,19110000.0,CLP,19110000.0,0.0,0.0,19110000.0,3630900.0,22740900.0,61.816.000-9,SERVIU IV Región,SERVICIO DE VIVIENDA Y URBANIZACION IV REGION,Almagro 372,La Serena,Coquimbo,SERVICIO DE VIVIENDA Y URBANIZACION IV REGION,Obras Públicas,79.649.970-2,SERVIMAQ SPA,AUTOMOTRIZ SERVIMAQ SPA,,,Orden de Compra codigo: 646-158-CM24 dirigida a SERVIMAQ SPA,30 dias contra la recepcion conforme de la factura,1642,6972,100329,97856
27489,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2282-266-CM24,Orden de Compra: 2282-266-CM24,2024-12-13,Aceptada,No,,(2043205) CAMIONETA KIA FRONTIER D/C LX 2.5L AV AB MT 2024 REGIÓN XIV,2043205,CAMIONETA KIA FRONTIER D/C LX 2.5L AV AB MT 2024 REGIÓN XIV,Automóviles,CAMIONETA,KIA,FRONTIER D/C LX 2.5L AV AB MT 2024,22168824.0,1.0,22168824.0,CLP,22168824.0,0.0,0.0,22168824.0,4212076.56,26380900.56,69.200.100-1,SECRETARIA PLANIFICACION MUNICIPAL,I MUNICIPALIDAD VALDIVIA,Independencia Nº 455,Valdivia,Los Ríos,I MUNICIPALIDAD VALDIVIA,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 2282-266-CM24 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 dias contra la recepcion conforme de la factura,3276,84152,32639,32414
28215,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2852-1291-CM24,"Minibús, Operaciones",2024-12-13,Aceptada,No,,(2044387) MINIBUS HYUNDAI STARIA MB 2.2 CEDI 11P 2024 REGIÓN RM,2044387,MINIBUS HYUNDAI STARIA MB 2.2 CEDI 11P 2024 REGIÓN RM,Minibuses,MINIBUS,HYUNDAI ,STARIA MB 2.2 CEDI 11P 2024,27704700.0,1.0,27704700.0,CLP,27704700.0,0.0,0.0,27704700.0,5263893.0,32968593.0,69.220.200-7,Adquisiciones Municipalidad,I MUNICIPALIDAD DE PUERTO VARAS,San Francisco 413,Puerto Varas,Los Lagos,I MUNICIPALIDAD DE PUERTO VARAS,Municipalidades,96.889.440-4,Mediterraneo Automotores SA,MEDITERRANEO AUTOMOTORES S A,,,"Orden de Compra código: 2852-1291-CM24 dirigida a MEDITERRANEO AUTOMOTORES S A

* Adquisición de Vehículo Minibús Hyundai
Staria MB 2.2 CEDI 11P MT
2024, color Plata, ID 2044390, destinado para el Departamento de Operaciones",30 dias contra la recepcion conforme de la factura,3838,102868,824156,27979
28656,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2432-1583-CM24,ASEO Y ORNATO-SOL-1504-CAMION DE RAMAS,2024-12-14,Aceptada,No,,(2057581) CARGO JAC URBAN 1081 MT PLATAFORMA 2024 REGIÓN RM,2057581,CARGO JAC URBAN 1081 MT PLATAFORMA 2024 REGIÓN RM,Camiones de transporte,CARGO,JAC,URBAN 1081 MT PLATAFORMA 2024,26091000.0,1.0,26091000.0,CLP,26091000.0,0.0,0.0,26091000.0,4957290.0,31048290.0,69.254.300-9,IMUNI_ESTCENTRAL ADQUISICIONES,I MUNICIPALIDAD ESTACION CENTRAL,Av. Libertador Bernardo O'Higgins N°3920,,Metropolitana,I MUNICIPALIDAD ESTACION CENTRAL,Municipalidades,96.545.450-0,DERCOMAQ SPA,DERCOMAQ SPA,,,Orden de Compra codigo: 2432-1583-CM24 dirigida a DERCOMAQ SPA,30 dias contra la recepcion conforme de la factura,3424,87824,39851,39257
29304,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3620-280-CM24,Adquisición  de 3 Camionetas para Seguridad y emergencias SJM ,2024-12-16,Aceptada,No,,(2048569) CAMIONETA GREAT WALL POER 4X4 DELUXE 2024 REGIÓN RM,2048569,CAMIONETA GREAT WALL POER 4X4 DELUXE 2024 REGIÓN RM,Automóviles,CAMIONETA,GREAT WALL,POER 4X4 DELUXE 2024,18849860.0,3.0,56549580.0,CLP,56549580.0,0.0,0.0,56549580.0,10744420.2,67294000.2,69.072.300-k,Municipalidad de San José de Maipo,I MUNICIPALIDAD DE SAN JOSE DE MAIPO,Camino El Volcan  19775,San José de Maipo,Metropolitana,I MUNICIPALIDAD DE SAN JOSE DE MAIPO,Municipalidades,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,"Orden de Compra codigo: 3620-280-CM24 dirigida a COMERCIAL ANFRUNS Y COMPANIA SPA
",30 dias contra la recepcion conforme de la factura,4540,115457,976986,184380
30502,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1385462-20-CM24,Orden de Compra: 1385462-20-CM24,2024-12-16,Recepcion Conforme,No,,(2055031) SUV MITSUBISHI ASX 2.0L GLS 4X2 AT 2024 REGIÓN RM,2055031,SUV MITSUBISHI ASX 2.0L GLS 4X2 AT 2024 REGIÓN RM,Automóviles,SUV,MITSUBISHI,ASX 2.0L GLS 4X2 AT 2024,17387394.0,1.0,17387394.0,CLP,17387394.0,0.0,0.0,17387394.0,3303604.86,20690998.86,61.981.340-5,Nivel Central SBAP,SERVICIO DE BIODIVERSIDAD Y ÁREAS PROTEGIDAS,"San Martin 73, piso 8",Santiago,Metropolitana,SERVICIO DE BIODIVERSIDAD Y ÁREAS PROTEGIDAS,"Gob. Central, Universidades",96.928.530-4,Comasa Movicenter,COMERCIAL AUTOMOTRIZ SPA,,,Orden de Compra codigo: 1385462-20-CM24 dirigida a ASTARA RETAIL CHILE SPA,30 dias contra la recepcion conforme de la factura,1385462,1968268,532003,28098
30810,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,751-507-CM24,Orden de Compra: 751-507-CM24. ADQUISICIÓN DE RAV4 L2 2.0 4X2MT,2024-12-16,Recepcion Conforme,No,,(2056663) SUV TOYOTA RAV4 LE 2.0 4X2 MT 2024 REGIÓN RM,2056663,SUV TOYOTA RAV4 LE 2.0 4X2 MT 2024 REGIÓN RM,Automóviles,SUV,TOYOTA,RAV4 LE 2.0 4X2 MT 2024,19990000.0,1.0,19990000.0,CLP,19990000.0,0.0,0.0,19990000.0,3798100.0,23788100.0,72.232.200-2,Gobierno Regional de Atacama,GOBIERNO REGIONAL DE ATACAMA,"Los Carrera N° 645, Primer Piso",Copiapó,Atacama,Gobierno Regional de Atacama,"Gob. Central, Universidades",80.522.900-4,Kovacs SpA,KOVACS SPA,,,Orden de Compra codigo: 751-507-CM24 dirigida a KOVACS SPA,30 dias contra la recepcion conforme de la factura,1747,7077,23711,24161
31502,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1260-323-CM24,SUV SSANGYONG REXTON GLX 2.2TD 8AT 4WD 6AB AT 2024,2024-12-20,Aceptada,No,,(2061437) SUV SSANGYONG REXTON GLX 2.2TD 8AT 4WD 6AB AT 2024 REGIÓN RM,2061437,SUV SSANGYONG REXTON GLX 2.2TD 8AT 4WD 6AB AT 2024 REGIÓN RM,Automóviles,SUV,SSANGYONG,REXTON GLX 2.2TD 8AT 4WD 6AB AT 2024,27904117.0,1.0,27904117.0,CLP,27904117.0,0.0,0.0,27904117.0,5301782.23,33205899.23,61.923.200-3,ADQUISICIONES - PROGRAMA 01,GOBIERNO REGIONAL REGION METROPOLITANA, ,Santiago Centro,Metropolitana,GOBIERNO REGIONAL REGION METROPOLITANA,"Gob. Central, Universidades",78.098.600-K,MARCELO FRONZA Y CIA LTDA,MARCELO FRONZA Y CIA LTDA,,,"Para el pago, el proveedor debe enviar el documento tributario (XML), dentro de las siguientes 72 horas, a la casilla de intercambio gorermrecepcion@custodium.com , cumpliendo con los requerimientos del Servicio de Impuestos Internos (SII) y ACEPTA.
jml
",30 dias contra la recepcion conforme de la factura,2256,7222,19569,20211
31804,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1260-324-CM24,CAMIONETA JMC GRAND AVENUE 4X4 MT 2024,2024-12-20,Aceptada,No,,(2041633) CAMIONETA JMC GRAND AVENUE 4X4 MT 2024 REGIÓN RM,2041633,CAMIONETA JMC GRAND AVENUE 4X4 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,JMC,GRAND AVENUE 4X4 MT 2024,17541000.0,1.0,17541000.0,CLP,17541000.0,0.0,0.0,17541000.0,3332790.0,20873790.0,61.923.200-3,ADQUISICIONES - PROGRAMA 01,GOBIERNO REGIONAL REGION METROPOLITANA, ,Santiago Centro,Metropolitana,GOBIERNO REGIONAL REGION METROPOLITANA,"Gob. Central, Universidades",96.928.530-4,Comasa Movicenter,COMERCIAL AUTOMOTRIZ SPA,,,"Para el pago, el proveedor debe enviar el documento tributario (XML), dentro de las siguientes 72 horas, a la casilla de intercambio gorermrecepcion@custodium.com , cumpliendo con los requerimientos del Servicio de Impuestos Internos (SII) y ACEPTA.
jml",30 dias contra la recepcion conforme de la factura,2256,7222,532003,28098
31906,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2467-2385-CM24,FURGON CITROEN PARA BIBLIOTECA MUNICIPAL,2024-12-26,Aceptada,No,,(2049497) FURGÓN CITROEN JUMPER CARGO L2H2 BLUEHDI 165 S&S BVM6 2024 REGIÓN XVI,2049497,FURGÓN CITROEN JUMPER CARGO L2H2 BLUEHDI 165 S&S BVM6 2024 REGIÓN XVI,Mini-furgonetas o furgonetas,FURGÓN,CITROEN,JUMPER CARGO L2H2 BLUEHDI 165 S&S BVM6 2024,26681700.0,1.0,26681700.0,CLP,26681700.0,0.0,0.0,26681700.0,5069523.0,31751223.0,69.140.900-7,IMUNI_CHILLAN ADQUISICIONES,I MUNICIPALIDAD DE CHILLAN,18 de septiembre 510- chillan,Chillán,Ñuble,I MUNICIPALIDAD DE CHILLAN,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"Orden de Compra codigo: 2467-2385-CM24 dirigida a MARITANO Y EBENSPERGER LTDA OC:MLLANOS
FACTURAS:facturas@municipalidadchillan.cl
",30 dias contra la recepcion conforme de la factura,3459,88254,62896,61164
32081,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,655-313-CM24,Compra SUV Kía Sportage,2024-12-20,Aceptada,No,,(2241808) SUV KIA SPORTAGE EX 2.0L 6MT GSL MT 2025 REGIÓN IX,2241808,SUV KIA SPORTAGE EX 2.0L 6MT GSL MT 2025 REGIÓN IX,Automóviles,SUV,KIA,SPORTAGE EX 2.0L 6MT GSL MT 2025,18727647.0,1.0,18727647.0,CLP,18727647.0,0.0,0.0,18727647.0,3558252.93,22285899.93,61.821.000-6,Sección Servicios Generales,SERVICIO DE VIVIENDA Y URBANIZACION IX REGION,OHIGGINS Nº 827,,Araucanía,SERVICIO DE VIVIENDA Y URBANIZACION IX REGION,Obras Públicas,79.649.970-2,SERVIMAQ SPA,AUTOMOTRIZ SERVIMAQ SPA,,,Orden de Compra codigo: 655-313-CM24 dirigida a SERVIMAQ SPA,30 dias contra la recepcion conforme de la factura,1651,6980,100329,97856
32872,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2412-1350-CM24,Orden de Compra: 2412-1350-CM24,2024-12-17,Recepcion Conforme,No,,(2056663) SUV TOYOTA RAV4 LE 2.0 4X2 MT 2024 REGIÓN RM,2056663,SUV TOYOTA RAV4 LE 2.0 4X2 MT 2024 REGIÓN RM,Automóviles,SUV,TOYOTA,RAV4 LE 2.0 4X2 MT 2024,19990000.0,1.0,19990000.0,CLP,19990000.0,0.0,0.0,19990000.0,3798100.0,23788100.0,69.254.100-6,IMUNI_LOPRADO ADQUISICIONES,I MUNICIPALIDAD DE LO PRADO,AVENIDA SAN PABLO 5959,Lo Prado,Metropolitana,I MUNICIPALIDAD DE LO PRADO,Municipalidades,80.522.900-4,Kovacs SpA,KOVACS SPA,,,"ORDEN DE COMPRA INT. N° 1350
DAF/ALCALDIA (VEHÍCULO PARA USO SR. ALCALDE)
SOLIC. ADQ. 1441
SUV COLOR AZUL

PLAZO ENTREGA: 09/01/2024",30 dias contra la recepcion conforme de la factura,3404,87373,23711,24161
33018,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,975-605-CM24,CAMIONETA DOH NIVEL CENTRAL,2024-12-17,Aceptada,No,,(2042483) CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN RM,2042483,CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,MAXUS,T60 DX E6 4X4 MT 2024,19610000.0,1.0,19610000.0,CLP,19610000.0,0.0,0.0,19610000.0,3725900.0,23335900.0,61.202.000-0,Dirección de Obras Hidráulicas - MOP,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,"Morandé 59, 5° piso, Of. N°529",Santiago Centro,Metropolitana,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,78.098.600-K,MARCELO FRONZA Y CIA LTDA,MARCELO FRONZA Y CIA LTDA,,,Orden de Compra codigo: 975-605-CM24 dirigida a MARCELO FRONZA Y CIA LTDA,30 dias contra la recepcion conforme de la factura,1971,7242,19569,20211
33495,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1062018-228-CM24,SUV KIA SPORTAGE EX 2.0L 6MT GSL MT 2025,2024-12-17,Aceptada,No,,(2241809) SUV KIA SPORTAGE EX 2.0L 6MT GSL MT 2025 REGIÓN RM,2241809,SUV KIA SPORTAGE EX 2.0L 6MT GSL MT 2025 REGIÓN RM,Automóviles,SUV,KIA,SPORTAGE EX 2.0L 6MT GSL MT 2025,18727647.0,1.0,18727647.0,CLP,18727647.0,0.0,8700.0,18736347.0,3559905.93,22296252.93,62.000.410-3,Unidad de Gestión Institucional,DEFENSORIA DE LOS DERECHOS DE LA NIÑEZ,Blanco 1215 Oficina 1401,,Valparaíso,DEFENSORIA DE LOS DERECHOS DE LA NIÑEZ,"Gob. Central, Universidades",79.649.970-2,SERVIMAQ SPA,AUTOMOTRIZ SERVIMAQ SPA,,,Orden de Compra codigo: 1062018-228-CM24 dirigida a SERVIMAQ SPA,30 dias contra la recepcion conforme de la factura,1062018,1625610,100329,97856
