,Nro Licitación Pública,Id Convenio Marco,Convenio Marco,CodigoOC,NombreOC,Fecha Envío OC,EstadoOC,Proviene de Gran Compra,idGranCompra,Especificación del Comprador,IDProductoCM,Producto,Nombre Producto ONU,Tipo de Producto,Marca,Modelo,Precio Unitario,Cantidad,TotaLínea(Neto),Moneda,Monto Total OC Neto,Descuento Global OC,Cargos Adicionales OC,Subtotal OC,Impuestos,Monto Total OC,Rut Unidad de Compra,Unidad de Compra,Razón Social Comprador,Dirección Unidad Compra,Comuna Unidad Compra,Región Unidad de Compra,Institución,Sector,Rut Proveedor,Nombre Proveedor Sucursal,Nombre Empresa,Comuna del Proveedor,Región del Proveedor,Observaciones,Forma de Pago,Orgcode_Comprador,Entcode_Comprador,Orgcode_Proveedor,Entcode_Proveedor
86279,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,2002-45-CM23,ADQUISICIÓN VEHÍCULO INSTITUCIONAL IEF CHILE SOLIDARIO,2023-11-16,Recepci?n Conforme,No,,(2033151) CAMIONETA MAXUS T60 4X4 DX MT E6 MACROZONA CENTRO 2024,2033151,CAMIONETA MAXUS T60 4X4 DX MT E6 MACROZONA CENTRO 2024,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,MAXUS,T60 4X4 DX MT E6,18500000.0,1.0,18500000.0,CLP,18500000.0,0.0,0.0,18500000.0,3515000.0,22015000.0,60.103.005-5,SERPLAC VII Región,SERPLAC VII REGION								,"2 Norte N° 925, Talca.",Talca,Maule,Subsecretaría de Servicios Sociales,"Gob. Central, Universidades",79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"Orden de Compra codigo: 2002-45-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.A.

SE SOLICITA:
-ACEPTAR OC EN EL PORTAL
-ENVÍO DE FACTURA EN FORMATO XML (DEBE INDICAR ORDEN DE COMPRA ASOCIADA) A LA CASILLA
INTERCAMBIO:dipres@custodium.com",30 d?as contra la recepci?n conforme de la factura,2997.0,6947.0,32639,32414
87110,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,2776-955-CM23,"S.P. N°160153, DAO. COMPRA DE 01 CAMIONETA PARA LA DIRECCION DE ASEO Y ORNATO, CON DOCUMENTACIÓN INCLUIDA. ( CERTIFICADO DE HOMOLOGACION, 1ra INSCRIPCION , SOAP, PATENTES)",2023-11-16,Recepci?n Conforme,No,,(1928885) CAMIONETA GREAT WALL POER 2.0L DELUXE 4X4 MACROZONA CENTRO 2023,1928885,CAMIONETA GREAT WALL POER 2.0L DELUXE 4X4 MACROZONA CENTRO 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,GREAT WALL,POER 2.0L DELUXE 4X4,19957000.0,1.0,19957000.0,CLP,19957000.0,0.0,0.0,19957000.0,3791830.0,23748830.0,69.081.200-2,ADQUISICION MUNICIPAL,I MUNICIPALIDAD DE RENGO,"Avenida Bisquert 262, Rengo",Rengo,Lib. Gral. Bdo. O'Higgins,I MUNICIPALIDAD DE RENGO,Municipalidades,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,"Orden de Compra codigo: 2776-955-CM23 dirigida a COMERCIAL ANFRUNS Y COMPANIA SPA
S.P. N°160153, DAO. COMPRA DE 01 CAMIONETA PARA LA DIRECCION DE ASEO Y ORNATO, CON DOCUMENTACIÓN INCLUIDA. ( CERTIFICADO DE HOMOLOGACION, 1ra INSCRIPCION , SOAP, PATENTES)
",30 d?as contra la recepci?n conforme de la factura,3765.0,100555.0,976986,184380
87111,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,2776-955-CM23,"S.P. N°160153, DAO. COMPRA DE 01 CAMIONETA PARA LA DIRECCION DE ASEO Y ORNATO, CON DOCUMENTACIÓN INCLUIDA. ( CERTIFICADO DE HOMOLOGACION, 1ra INSCRIPCION , SOAP, PATENTES)",2023-11-16,Recepci?n Conforme,No,,(1928885) CAMIONETA GREAT WALL POER 2.0L DELUXE 4X4 MACROZONA CENTRO 2023,1928885,CAMIONETA GREAT WALL POER 2.0L DELUXE 4X4 MACROZONA CENTRO 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,GREAT WALL,POER 2.0L DELUXE 4X4,19957000.0,1.0,19957000.0,CLP,19957000.0,0.0,0.0,19957000.0,3791830.0,23748830.0,69.081.200-2,ADQUISICION MUNICIPAL,I MUNICIPALIDAD DE RENGO,"Avenida Bisquert 262, Rengo",Rengo,Lib. Gral. Bdo. O'Higgins,I MUNICIPALIDAD DE RENGO,Municipalidades,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,"Orden de Compra codigo: 2776-955-CM23 dirigida a COMERCIAL ANFRUNS Y COMPANIA SPA
S.P. N°160153, DAO. COMPRA DE 01 CAMIONETA PARA LA DIRECCION DE ASEO Y ORNATO, CON DOCUMENTACIÓN INCLUIDA. ( CERTIFICADO DE HOMOLOGACION, 1ra INSCRIPCION , SOAP, PATENTES)
",30 d?as contra la recepci?n conforme de la factura,3765.0,100555.0,976986,184380
87484,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,1208-5-CM23,VEHICULO DIRECCION REGIONAL PLANEAMIENTO REGION DE AYSEN,2023-11-16,Aceptada,No,,(1930184) SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,1930184,SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,Automóviles,SUV,NISSAN,X-TRAIL 2.5L EXCLUSIVE 4X4 AUT,26911765.0,1.0,26911765.0,CLP,26911765.0,0.0,0.0,26911765.0,5113235.35,32025000.35,61.202.000-0,Planeamiento - XI Región,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Riquelme 465 Piso 2,Coyhaique,Aysén,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"PATENTE(1ERA INSCRIPCION) E IMPUESTO VERDE COTIZADA CON ENTREGA EN
SANTIAGO COLORES : BLANCO (SUJETO A DISPONIBILIDAD) AÑO 2024

Facturar a los siguientes códigos:
COD UNIDAD DE PAGO: 1470
UNIDAD_DE_PAGO: REG_11_DIRECCION_DE_PLANEAMIENTO
Casilla electróni",30 d?as contra la recepci?n conforme de la factura,2204.0,7067.0,32639,32414
87485,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,1208-5-CM23,VEHICULO DIRECCION REGIONAL PLANEAMIENTO REGION DE AYSEN,2023-11-16,Aceptada,No,,(1930184) SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,1930184,SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,Automóviles,SUV,NISSAN,X-TRAIL 2.5L EXCLUSIVE 4X4 AUT,26911765.0,1.0,26911765.0,CLP,26911765.0,0.0,0.0,26911765.0,5113235.35,32025000.35,61.202.000-0,Planeamiento - XI Región,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Riquelme 465 Piso 2,Coyhaique,Aysén,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"PATENTE(1ERA INSCRIPCION) E IMPUESTO VERDE COTIZADA CON ENTREGA EN
SANTIAGO COLORES : BLANCO (SUJETO A DISPONIBILIDAD) AÑO 2024

Facturar a los siguientes códigos:
COD UNIDAD DE PAGO: 1470
UNIDAD_DE_PAGO: REG_11_DIRECCION_DE_PLANEAMIENTO
Casilla electróni",30 d?as contra la recepci?n conforme de la factura,2204.0,7067.0,32639,32414
87512,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,947-3-CM23,VEHICULO FISCAL DIRECCIÓN DE PLANEAMIENTO REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,2023-11-16,Aceptada,No,,(1930184) SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,1930184,SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,Automóviles,SUV,NISSAN,X-TRAIL 2.5L EXCLUSIVE 4X4 AUT,26911765.0,1.0,26911765.0,CLP,26911765.0,0.0,0.0,26911765.0,5113235.35,32025000.35,61.202.000-0,Planeamiento - XII Región,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Bories 473 Piso 5,Punta Arenas,Magallanes y Antártica,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"PATENTE(1ERA INSCRIPCION) E IMPUESTO VERDE COTIZADA CON ENTREGA EN
SANTIAGO COLORES : , BLANCO (SUJETO A DISPONIBILIDAD) AÑO 2024


Facturar a los siguientes códigos:
COD UNIDAD DE PAGO: 1590
UNIDAD_DE_PAGO: REG_12_DIRECCION_DE_PLANEAMIENTO
Casilla electr",30 d?as contra la recepci?n conforme de la factura,1943.0,7067.0,32639,32414
87513,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,947-3-CM23,VEHICULO FISCAL DIRECCIÓN DE PLANEAMIENTO REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,2023-11-16,Aceptada,No,,(1930184) SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,1930184,SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,Automóviles,SUV,NISSAN,X-TRAIL 2.5L EXCLUSIVE 4X4 AUT,26911765.0,1.0,26911765.0,CLP,26911765.0,0.0,0.0,26911765.0,5113235.35,32025000.35,61.202.000-0,Planeamiento - XII Región,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Bories 473 Piso 5,Punta Arenas,Magallanes y Antártica,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"PATENTE(1ERA INSCRIPCION) E IMPUESTO VERDE COTIZADA CON ENTREGA EN
SANTIAGO COLORES : , BLANCO (SUJETO A DISPONIBILIDAD) AÑO 2024


Facturar a los siguientes códigos:
COD UNIDAD DE PAGO: 1590
UNIDAD_DE_PAGO: REG_12_DIRECCION_DE_PLANEAMIENTO
Casilla electr",30 d?as contra la recepci?n conforme de la factura,1943.0,7067.0,32639,32414
87540,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,1204-7-CM23,DIRECCIÓN DE PLANEAMIENTO ANTOFAGASTA - OC N° 1204-7-CM23,2023-11-16,Aceptada,No,,(1930184) SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,1930184,SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,Automóviles,SUV,NISSAN,X-TRAIL 2.5L EXCLUSIVE 4X4 AUT,26911765.0,1.0,26911765.0,CLP,26911765.0,0.0,0.0,26911765.0,5113235.35,32025000.35,61.202.000-0,Planeamiento - II Región,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,21 de Mayo 470 - 5° Piso,Antofagasta,Antofagasta,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 1204-7-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 d?as contra la recepci?n conforme de la factura,2200.0,7067.0,32639,32414
87541,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,1204-7-CM23,DIRECCIÓN DE PLANEAMIENTO ANTOFAGASTA - OC N° 1204-7-CM23,2023-11-16,Aceptada,No,,(1930184) SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,1930184,SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,Automóviles,SUV,NISSAN,X-TRAIL 2.5L EXCLUSIVE 4X4 AUT,26911765.0,1.0,26911765.0,CLP,26911765.0,0.0,0.0,26911765.0,5113235.35,32025000.35,61.202.000-0,Planeamiento - II Región,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,21 de Mayo 470 - 5° Piso,Antofagasta,Antofagasta,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 1204-7-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 d?as contra la recepci?n conforme de la factura,2200.0,7067.0,32639,32414
87542,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,5786-1-CM23,Orden de Compra: 5786-1-CM23 Adquisición Vehículo Dirección de Planeamiento Arica y Parinacota,2023-11-16,Aceptada,No,,(1930184) SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,1930184,SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,Automóviles,SUV,NISSAN,X-TRAIL 2.5L EXCLUSIVE 4X4 AUT,26911765.0,1.0,26911765.0,CLP,26911765.0,0.0,0.0,26911765.0,5113235.35,32025000.35,61.202.000-0,Planeamiento - XV Región,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,"Arturo Prat # 305, 2º piso, Arica.",Arica,Arica y Parinacota,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"PATENTE (1ERA INSCRIPCION) E IMPUESTO VERDE COTIZADA CON ENTREGA EN SANTIAGO COLOR : BLANCO (SUJETO A DISPONIBILIDAD) AÑO 2024.

Facturar a los siguientes códigos:
COD UNIDAD DE PAGO: 211
UNIDAD_DE_PAGO: 1990 REG_15_DIRECCION_DE_PLANEAMIENTO
Casilla elect",30 d?as contra la recepci?n conforme de la factura,294325.0,7067.0,32639,32414
87543,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,5786-1-CM23,Orden de Compra: 5786-1-CM23 Adquisición Vehículo Dirección de Planeamiento Arica y Parinacota,2023-11-16,Aceptada,No,,(1930184) SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,1930184,SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,Automóviles,SUV,NISSAN,X-TRAIL 2.5L EXCLUSIVE 4X4 AUT,26911765.0,1.0,26911765.0,CLP,26911765.0,0.0,0.0,26911765.0,5113235.35,32025000.35,61.202.000-0,Planeamiento - XV Región,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,"Arturo Prat # 305, 2º piso, Arica.",Arica,Arica y Parinacota,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"PATENTE (1ERA INSCRIPCION) E IMPUESTO VERDE COTIZADA CON ENTREGA EN SANTIAGO COLOR : BLANCO (SUJETO A DISPONIBILIDAD) AÑO 2024.

Facturar a los siguientes códigos:
COD UNIDAD DE PAGO: 211
UNIDAD_DE_PAGO: 1990 REG_15_DIRECCION_DE_PLANEAMIENTO
Casilla elect",30 d?as contra la recepci?n conforme de la factura,294325.0,7067.0,32639,32414
87576,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,942-2-CM23,Vehículo Fiscal Planeamiento Tarapacá,2023-11-16,Aceptada,No,,(1930184) SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,1930184,SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,Automóviles,SUV,NISSAN,X-TRAIL 2.5L EXCLUSIVE 4X4 AUT,26911765.0,1.0,26911765.0,CLP,26911765.0,0.0,0.0,26911765.0,5113235.35,32025000.35,61.202.000-0,Planeamiento - I Región,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Tarapacá 130,Iquique,Tarapacá,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"PATENTE(1ERA INSCRIPCION) E IMPUESTO VERDE COTIZADA CON ENTREGA EN
SANTIAGO COLORES : BLANCO  (SUJETO A DISPONIBILIDAD) AÑO 2024.

Facturar al siguiente código:
COD UNIDAD DE PAGO: 110
UNIDAD_DE_PAGO: REG_01_DIRECCION_DE_PLANEAMIENTO
Casilla electrónica: ",30 d?as contra la recepci?n conforme de la factura,1938.0,7067.0,32639,32414
87577,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,942-2-CM23,Vehículo Fiscal Planeamiento Tarapacá,2023-11-16,Aceptada,No,,(1930184) SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,1930184,SUV NISSAN X-TRAIL 2.5L EXCLUSIVE 4X4 AUT MACROZONA CENTRO 2023,Automóviles,SUV,NISSAN,X-TRAIL 2.5L EXCLUSIVE 4X4 AUT,26911765.0,1.0,26911765.0,CLP,26911765.0,0.0,0.0,26911765.0,5113235.35,32025000.35,61.202.000-0,Planeamiento - I Región,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Tarapacá 130,Iquique,Tarapacá,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"PATENTE(1ERA INSCRIPCION) E IMPUESTO VERDE COTIZADA CON ENTREGA EN
SANTIAGO COLORES : BLANCO  (SUJETO A DISPONIBILIDAD) AÑO 2024.

Facturar al siguiente código:
COD UNIDAD DE PAGO: 110
UNIDAD_DE_PAGO: REG_01_DIRECCION_DE_PLANEAMIENTO
Casilla electrónica: ",30 d?as contra la recepci?n conforme de la factura,1938.0,7067.0,32639,32414
88866,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,734-1150-CM23,Orden de Compra generada por la Gran Compra: 69588,2023-11-17,Recepci?n Conforme,S?,69588.0,(1929989) CAMIONETA MITSUBISHI L200 KATANA CRT 2.4L 4X4 MACROZONA AUSTRAL 2023 1929989,1929989,CAMIONETA MITSUBISHI L200 KATANA CRT 2.4L 4X4 MACROZONA AUSTRAL 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,MITSUBISHI,L200 KATANA CRT 2.4L 4X4,27537115.0,9.0,247834035.0,CLP,247834035.0,0.0,0.0,247834035.0,47088466.65,294922501.65,61.607.800-3,DIRECCION,SERVICIO DE SALUD AYSEN CARLOS IBANEZ DEL CAMPO,Dr. Jorge Ibar N° 0168. Coyhaique.,Coyhaique,Aysén,SERVICIO DE SALUD AYSEN CARLOS IBANEZ DEL CAMPO,Salud,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,Santiago,Región Metropolitana de Santiago,"ADQUSICION DE 9 CAMIONETAS 4X4 DOBLE CABINA MARCA MITSUBISHI AÑO 2024 ,
",30 d?as contra la recepci?n conforme de la factura,1730.0,7206.0,26569,26778
88867,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,734-1150-CM23,Orden de Compra generada por la Gran Compra: 69588,2023-11-17,Recepci?n Conforme,S?,69588.0,(1929989) CAMIONETA MITSUBISHI L200 KATANA CRT 2.4L 4X4 MACROZONA AUSTRAL 2023 1929989,1929989,CAMIONETA MITSUBISHI L200 KATANA CRT 2.4L 4X4 MACROZONA AUSTRAL 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,MITSUBISHI,L200 KATANA CRT 2.4L 4X4,27537115.0,9.0,247834035.0,CLP,247834035.0,0.0,0.0,247834035.0,47088466.65,294922501.65,61.607.800-3,DIRECCION,SERVICIO DE SALUD AYSEN CARLOS IBANEZ DEL CAMPO,Dr. Jorge Ibar N° 0168. Coyhaique.,Coyhaique,Aysén,SERVICIO DE SALUD AYSEN CARLOS IBANEZ DEL CAMPO,Salud,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,Santiago,Región Metropolitana de Santiago,"ADQUSICION DE 9 CAMIONETAS 4X4 DOBLE CABINA MARCA MITSUBISHI AÑO 2024 ,
",30 d?as contra la recepci?n conforme de la factura,1730.0,7206.0,26569,26778
96532,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,1233623-26-CM23,Orden de Compra: 1233623-26-CM23,2023-11-20,Recepci?n Conforme,No,,(2034287) SUV HYUNDAI TUCSON NX4 2.0 MT PLUS MACROZONA NORTE 2024,2034287,SUV HYUNDAI TUCSON NX4 2.0 MT PLUS MACROZONA NORTE 2024,Automóviles,SUV,HONDA,TUCSON NX4 2.0 MT PLUS,17054285.0,2.0,34108570.0,CLP,34108570.0,0.0,300000.0,34408570.0,6537628.3,40946198.3,61.980.920-3,Servicio Local de Educación Pública Licancabur,Servicio Local de Educación Pública Licancabur,Almirante Jose Latorre 3150,Calama,Antofagasta,Servicio Local de Educación Pública Licancabur,Otros,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,Orden de Compra codigo: 1233623-26-CM23 dirigida a BRUNO FRITSCH S.A.,30 d?as contra la recepci?n conforme de la factura,1233623.0,1820922.0,24507,24823
96533,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,1233623-26-CM23,Orden de Compra: 1233623-26-CM23,2023-11-20,Recepci?n Conforme,No,,(2034287) SUV HYUNDAI TUCSON NX4 2.0 MT PLUS MACROZONA NORTE 2024,2034287,SUV HYUNDAI TUCSON NX4 2.0 MT PLUS MACROZONA NORTE 2024,Automóviles,SUV,HONDA,TUCSON NX4 2.0 MT PLUS,17054285.0,2.0,34108570.0,CLP,34108570.0,0.0,300000.0,34408570.0,6537628.3,40946198.3,61.980.920-3,Servicio Local de Educación Pública Licancabur,Servicio Local de Educación Pública Licancabur,Almirante Jose Latorre 3150,Calama,Antofagasta,Servicio Local de Educación Pública Licancabur,Otros,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,Orden de Compra codigo: 1233623-26-CM23 dirigida a BRUNO FRITSCH S.A.,30 d?as contra la recepci?n conforme de la factura,1233623.0,1820922.0,24507,24823
98330,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,2697-18-CM23,"REPOSICIÓN VEHÌCULO PARA TRASLADO DE PERSONAL MÈDICO DE POSTRADO, COMUNA DE CARTAGENA",2023-11-29,Aceptada,No,,(1930293) SUV HYUNDAI CRETA GRAND GRAND SU2I 2.0 MT PLUS MACROZONA METROPOLITANA 2023,1930293,SUV HYUNDAI CRETA GRAND GRAND SU2I 2.0 MT PLUS MACROZONA METROPOLITANA 2023,Automóviles,SUV,HYUNDAI ,CRETA GRAND GRAND SU2I 2.0 MT PLUS,15553445.0,1.0,15553445.0,CLP,15553445.0,0.0,140000.0,15693445.0,2981754.55,18675199.55,69.073.600-4,MUNICIPALIDAD DE CARTAGENA-SECPLA,I MUNICIPALIDAD DE CARTAGENA,MARIANO CASANOVA 210,Cartagena,Valparaíso,MUNICIPALIDAD DE CARTAGENA,Municipalidades,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,"Orden de Compra codigo: 2697-18-CM23 dirigida a AUTOMOTORES GILDEMEISTER SPA.
""REPOSICIÓN VEHÌCULO PARA TRASLADO DE PERSONAL MÈDICO DE POSTRADO, COMUNA DE CARTAGENA""
COLOR SELECCIONADO : BLANCO
FICHA IDI PROYETO
D.A.N° 4195/ 10-NOV-2023
S.P. N° 023/22/11/",30 d?as contra la recepci?n conforme de la factura,3686.0,99569.0,32636,32413
98331,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,2697-18-CM23,"REPOSICIÓN VEHÌCULO PARA TRASLADO DE PERSONAL MÈDICO DE POSTRADO, COMUNA DE CARTAGENA",2023-11-29,Aceptada,No,,(1930293) SUV HYUNDAI CRETA GRAND GRAND SU2I 2.0 MT PLUS MACROZONA METROPOLITANA 2023,1930293,SUV HYUNDAI CRETA GRAND GRAND SU2I 2.0 MT PLUS MACROZONA METROPOLITANA 2023,Automóviles,SUV,HYUNDAI ,CRETA GRAND GRAND SU2I 2.0 MT PLUS,15553445.0,1.0,15553445.0,CLP,15553445.0,0.0,140000.0,15693445.0,2981754.55,18675199.55,69.073.600-4,MUNICIPALIDAD DE CARTAGENA-SECPLA,I MUNICIPALIDAD DE CARTAGENA,MARIANO CASANOVA 210,Cartagena,Valparaíso,MUNICIPALIDAD DE CARTAGENA,Municipalidades,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,"Orden de Compra codigo: 2697-18-CM23 dirigida a AUTOMOTORES GILDEMEISTER SPA.
""REPOSICIÓN VEHÌCULO PARA TRASLADO DE PERSONAL MÈDICO DE POSTRADO, COMUNA DE CARTAGENA""
COLOR SELECCIONADO : BLANCO
FICHA IDI PROYETO
D.A.N° 4195/ 10-NOV-2023
S.P. N° 023/22/11/",30 d?as contra la recepci?n conforme de la factura,3686.0,99569.0,32636,32413
102152,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,4776-1121-CM23,Vehículo Institucional CDS Citrix 53.069,2023-11-29,Solicitud de Cancelaci?n,No,,(1928832) CAMIONETA CHANGAN HUNTER 1.9L COMFORT MACROZONA METROPOLITANA 2023,1928832,CAMIONETA CHANGAN HUNTER 1.9L COMFORT MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,CHANGAN,HUNTER 1.9L COMFORT,13534779.0,1.0,13534779.0,CLP,13534779.0,0.0,0.0,13534779.0,2571608.01,16106387.01,61.108.000-k,U. ADQUISICIONES  CENTRO SALUD Y REHABILITACION,CAJA DE PREVISION DE LA DEFENSA NACIONAL,PASEO BULNES 284,Santiago,Metropolitana,CAPREDENA,"Gob. Central, Universidades",94.141.000-6,Derco SPA,DERCO S.P.A,,,"CITRIX N°53.069
RESOLUCIÓN N°3196 28/11/2023
FACTUR A: CAPREDENA
DIRECCIÓN: PASEO BULNES 284 STGO. 
GIRO: ACTIVIDADES DE LA ADMINISTRCIÓN PÚBLICA EN GENERAL
ACEPTAR ORDEN DE COMPRA Y MENCIONAR N° EN FACTURA
CONTACTO: CRISTIAN DIAZ 224227873
RECORDAR QUE ",30 d?as contra la recepci?n conforme de la factura,5691.0,7175.0,39850,39256
